X,Original Data,Filtered Data,Fitted Data
0.0,0.6091081459438535,0.5812922435002849,0.0
0.001001001001001001,-0.5975474775792311,-0.48628386780496957,0.0
0.002002002002002002,-0.0007954125345177993,-0.16769082719591105,0.0
0.003003003003003003,0.1680377207414246,-0.03207703083477609,-0.0032388443049096924
0.004004004004004004,-0.3752615270383868,-0.007309718632225459,-0.0032388443049096924
0.005005005005005005,0.4197654965614071,0.22048535434526356,-0.0032388443049096924
0.006006006006006006,0.3108063459042816,0.0962590710596011,-0.0032388443049096924
0.007007007007007007,-0.6195164321246124,-0.13978715516517498,-0.0032388443049096924
0.008008008008008008,0.21447124921448404,-0.23964508080291758,-0.0032388443049096924
0.009009009009009009,-0.1983980878654411,0.16205245328983403,-0.0032388443049096924
0.01001001001001001,0.42873192905161567,0.19458812526199887,-0.0032388443049096924
0.011011011011011011,0.17746135890344863,0.24693605157734685,-0.0032388443049096924
0.012012012012012012,-0.1389320284932854,-0.2097936892418251,-0.0032388443049096924
0.013013013013013013,-0.5177085445174059,-0.3341189431060815,-0.0032388443049096924
0.014014014014014014,-0.12940912514810235,-0.3066831898521305,-0.0032388443049096924
0.015015015015015015,-0.28645338949668314,-0.20768476824574436,-0.0032388443049096924
0.016016016016016016,-0.23306353512746225,-0.21704374873103932,-0.0032388443049096924
0.017017017017017015,-0.13242900753237166,-0.2421260877301693,-0.0032388443049096924
0.018018018018018018,-0.33463676016161054,-0.20535708249781945,-0.0032388443049096924
0.01901901901901902,0.09002552250892754,0.14799821101831154,-0.0032388443049096924
0.02002002002002002,0.563007249925784,0.2834257227300689,-0.0032388443049096924
0.02102102102102102,-0.17059020107398046,0.08874777486724938,-0.0032388443049096924
0.022022022022022022,-0.10388096970329296,-0.26662663606251114,-0.0032388443049096924
0.023023023023023025,-0.255588914489427,-0.05021368343437475,-0.0032388443049096924
0.024024024024024024,0.254261546897887,0.0447451232349944,-0.0032388443049096924
0.025025025025025023,-0.09039836552002474,-0.029974212600028374,-0.0032388443049096924
0.026026026026026026,-0.3612791556547544,-0.32728430239826256,-0.0032388443049096924
0.02702702702702703,-0.33503977815118274,-0.3200871213460554,-0.0032388443049096924
0.028028028028028028,-0.18494580897992896,-0.24370572722713096,-0.0032388443049096924
0.029029029029029027,-0.25871048683809833,-0.24307404828894166,-0.0032388443049096924
0.03003003003003003,-0.21851467087210583,-0.11431283177105993,-0.0032388443049096924
0.031031031031031032,0.09103566336480565,-0.13006865167940157,-0.0032388443049096924
0.03203203203203203,-0.390353582526142,-0.18842596064284345,-0.0032388443049096924
0.03303303303303303,-0.14342616476130832,-0.2464216995254693,-0.0032388443049096924
0.03403403403403403,-0.004748094862202207,0.09834917469144341,-0.0032388443049096924
0.035035035035035036,0.39072918789820943,0.29002949184403637,-0.0032388443049096924
0.036036036036036036,0.20525276612109364,0.1681564449701578,-0.0032388443049096924
0.037037037037037035,-0.22410049029369503,-0.0948866616211119,-0.0032388443049096924
0.03803803803803804,-0.12746329801871503,-0.25561208630857024,-0.0032388443049096924
0.03903903903903904,-0.24246304157332804,-0.10002925566729043,-0.0032388443049096924
0.04004004004004004,0.1883420912380803,0.08299702697763031,-0.0032388443049096924
0.04104104104104104,0.26066641037401755,0.31761802112327653,-0.0032388443049096924
0.04204204204204204,0.29924997549823984,0.18752559796803756,-0.0032388443049096924
0.043043043043043044,-0.03560261246684999,0.10581039927646994,-0.0032388443049096924
0.044044044044044044,0.21986431858684488,0.20211128237726622,-0.0032388443049096924
0.04504504504504504,0.3795879704286877,0.21166626499005206,-0.0032388443049096924
0.04604604604604605,-0.03537569939354149,0.2843299329913412,-0.0032388443049096924
0.04704704704704705,0.4551158301186864,0.02473569657722452,-0.0032388443049096924
0.04804804804804805,-0.39869396452639627,-0.020467364742124933,-0.0032388443049096924
0.04904904904904905,0.17453995116316484,0.023332094476719828,-0.0032388443049096924
0.050050050050050046,0.5335189475294906,0.5356142156850079,0.9810037171480849
0.05105105105105105,0.8010360562565557,0.8535320666709099,0.9810037171480849
0.05205205205205205,1.07543951388063,0.9583069335423212,0.9810037171480849
0.05305305305305305,0.8426241021038503,0.9351300786323381,0.9810037171480849
0.05405405405405406,0.9550313732419549,0.9429816887978355,0.9810037171480849
0.055055055055055056,1.185866486778323,1.2377550891932807,0.9810037171480849
0.056056056056056056,1.4489142540443891,1.2812270353202653,0.9810037171480849
0.057057057057057055,1.0525924581970794,1.295740924255845,0.9810037171480849
