X,Original Data,Filtered Data,Fitted Data
93.0,8.2517,8.065245714285714,-8.89250903571428
94.0,8.1072,7.832057142857142,-8.89250903571428
95.0,7.0666,7.674811428571427,-8.89250903571428
96.0,8.2132,7.598225714285713,-8.89250903571428
97.0,7.5345,8.022634285714286,-8.89250903571428
98.0,8.1927,7.915602857142856,-8.89250903571428
99.0,7.6551,7.498165714285713,-8.89250903571428
100.0,6.6218,7.122954285714284,-8.89250903571428
101.0,7.6238,7.308971428571427,-8.89250903571428
102.0,7.3453,7.1469999999999985,-8.89250903571428
103.0,6.1435,6.571265714285714,-8.89250903571428
104.0,6.6891,6.447385714285713,-8.89250903571428
105.0,6.6622,6.654819999999999,-8.89250903571428
106.0,6.5629,6.64180857142857,-8.89250903571428
107.0,6.9774,7.0232399999999995,-8.89250903571428
108.0,7.5713,7.482328571428571,-8.89250903571428
109.0,7.4754,7.402114285714285,-8.89250903571428
110.0,6.8585,6.911325714285713,-8.89250903571428
111.0,6.7444,7.062571428571428,-8.89250903571428
112.0,7.5406,6.910685714285712,-8.89250903571428
113.0,5.9426,6.440977142857141,-8.89250903571428
114.0,5.9949,5.822057142857142,-18.12232930839587
115.0,5.9276,6.0406571428571425,-18.12232930839587
116.0,5.9873,5.615797142857142,-18.12232930839587
117.0,5.1016,5.756697142857142,-18.12232930839587
118.0,6.5323,5.950008571428571,-18.12232930839587
119.0,5.8984,6.100522857142857,-18.12232930839587
120.0,5.6123,5.554074285714284,-18.12232930839587
121.0,5.7283,6.096819999999999,-18.12232930839587
122.0,6.98,6.336585714285713,-18.12232930839587
123.0,5.8016,6.37172,-18.12232930839587
124.0,6.1338,5.681331428571427,-18.12232930839587
125.0,5.2659,5.5982828571428565,-18.12232930839587
126.0,5.766,5.73042857142857,-18.12232930839587
127.0,6.3244,6.1343114285714275,-18.12232930839587
128.0,6.0464,6.353085714285713,-18.12232930839587
129.0,6.255,5.766728571428571,-18.12232930839587
130.0,4.6952,5.118062857142856,-18.12232930839587
131.0,4.8085,4.724517142857142,-18.12232930839587
132.0,5.103,5.082874285714285,-18.12232930839587
133.0,5.0666,4.8473942857142855,-18.12232930839587
134.0,4.422,4.74642857142857,-18.12232930839587
135.0,5.4493,5.6044599999999996,-18.12232930839587
136.0,6.6436,5.863377142857143,-18.12232930839587
137.0,4.6898,5.5974885714285705,-18.12232930839587
138.0,5.3754,4.525019999999999,-18.12232930839587
139.0,3.8982,4.700082857142856,-18.12232930839587
140.0,5.3771,4.9828399999999995,-18.12232930839587
141.0,5.5757,5.441222857142857,-18.12232930839587
142.0,4.8573,5.129982857142856,-18.12232930839587
143.0,5.1541,4.9871285714285705,-18.12232930839587
144.0,5.217,5.389517142857142,-18.12232930839587
145.0,5.7449,5.5224714285714285,-18.12232930839587
146.0,5.424,5.628788571428571,-18.12232930839587
147.0,5.5355,5.370877142857142,-18.12232930839587
148.0,4.9714,5.067022857142857,-18.12232930839587
149.0,4.5443,4.469137142857143,-18.12232930839587
150.0,3.9512,3.9791428571428566,-18.12232930839587
151.0,3.766,3.812517142857142,-18.12232930839587
152.0,4.2366,4.38798857142857,-18.12232930839587
153.0,5.0682,4.675517142857142,-18.12232930839587
154.0,4.1998,4.483685714285714,-18.12232930839587
155.0,4.1517,4.1122114285714275,-18.12232930839587
156.0,4.1322,4.1095371428571426,-18.12232930839587
157.0,3.8103,3.565148571428571,-18.12232930839587
158.0,3.1194,3.811294285714285,-18.12232930839587
159.0,4.853,4.022959999999999,-18.12232930839587
160.0,3.7325,4.278148571428571,-18.12232930839587
161.0,4.1631,4.0263342857142845,-18.12232930839587
162.0,4.1841,3.9294257142857134,-18.12232930839587
163.0,3.4304,3.9452428571428566,-18.12232930839587
164.0,4.5081,4.076511428571427,-18.12232930839587
165.0,4.0168,4.075214285714285,-18.12232930839587
166.0,3.5913,3.8864057142857136,-18.12232930839587
167.0,4.1849,3.6981971428571416,-18.12232930839587
168.0,3.308,3.804705714285714,-18.12232930839587
169.0,4.1492,3.869565714285714,-18.12232930839587
170.0,4.1022,4.142074285714285,-18.12232930839587
171.0,3.8231,3.7432742857142847,-18.12232930839587
172.0,3.5028,3.755622857142856,-18.12232930839587
173.0,4.2635,4.119619999999999,-18.12232930839587
174.0,4.2778,4.123728571428571,-18.12232930839587
175.0,3.3969,3.6097799999999998,-18.12232930839587
176.0,3.2695,3.198631428571428,-18.12232930839587
177.0,3.0607,2.9945971428571423,-18.12232930839587
178.0,2.7624,2.940454285714285,-18.12232930839587
179.0,3.1377,3.004611428571428,-18.12232930839587
180.0,2.8724,2.7058657142857134,-18.12232930839587
181.0,2.205,2.6286685714285705,-18.12232930839587
182.0,3.3169,3.033991428571428,-18.12232930839587
183.0,3.4467,3.3307199999999995,-18.12232930839587
184.0,3.1336,3.7090085714285705,-18.12232930839587
185.0,4.2699,3.3147942857142856,-18.12232930839587
186.0,2.0348,2.8738399999999995,-18.12232930839587
187.0,2.7504,2.458577142857142,-18.12232930839587
188.0,2.95,2.7394428571428566,-18.12232930839587
189.0,2.5715,3.1520085714285706,-18.12232930839587
190.0,4.0093,3.273014285714285,-18.12232930839587
191.0,2.8852,3.4023914285714283,-18.12232930839587
192.0,3.411,3.379474285714285,-18.12232930839587
193.0,3.7646,3.3007228571428566,-18.12232930839587
194.0,2.4917,3.117679999999999,-18.12232930839587
195.0,3.5499,3.321745714285714,-18.12232930839587
196.0,3.5937,3.1296085714285717,-18.12232930839587
197.0,1.9394,2.724971428571428,-18.12232930839587
198.0,3.3177,2.899654285714285,-18.12232930839587
199.0,3.2943,3.054368571428571,-18.12232930839587
200.0,2.3121,2.9181514285714276,-18.12232930839587
201.0,3.6132,3.1453799999999994,-18.12232930839587
202.0,3.3691,3.5302,-18.12232930839587
203.0,3.2092,3.0963057142857138,-18.12232930839587
204.0,2.8834,3.050191428571428,-18.12232930839587
205.0,3.4587,3.491065714285713,-18.12232930839587
206.0,4.0562,3.9105114285714286,-18.12232930839587
207.0,3.4194,3.2522142857142855,-18.12232930839587
208.0,1.9915,2.380857142857143,-18.12232930839587
209.0,2.1662,1.8160399999999992,-18.12232930839587
210.0,1.7947,2.2077485714285707,-18.12232930839587
211.0,2.8134,2.4154371428571424,-18.12232930839587
212.0,2.3398,2.46826,-18.12232930839587
213.0,2.1343,2.279208571428571,-18.12232930839587
214.0,2.4586,2.1900314285714284,-18.12232930839587
215.0,1.8838,2.1798828571428572,-18.12232930839587
216.0,2.1143,1.810485714285714,-18.12232930839587
217.0,1.4002,1.6111342857142854,-18.12232930839587
218.0,1.5361,1.5929971428571426,-18.12232930839587
219.0,1.8557,1.4533999999999996,-18.12232930839587
220.0,1.0289,1.6793685714285709,-18.12232930839587
221.0,2.4191,1.8161171428571423,-18.12232930839587
222.0,1.8009,2.1305742857142853,-18.12232930839587
223.0,1.9837,1.8414228571428566,-18.12232930839587
224.0,1.9307,2.0937371428571425,-18.12232930839587
225.0,2.265,1.9866514285714283,-18.12232930839587
226.0,1.7076,2.016368571428571,-18.12232930839587
227.0,2.2269,1.9684285714285708,-18.12232930839587
228.0,2.189,2.579257142857143,-18.12232930839587
229.0,2.9755,2.2464399999999998,-18.12232930839587
230.0,1.415,2.383742857142857,-18.12232930839587
231.0,2.8418,1.9094342857142856,-18.12232930839587
232.0,1.2882,1.8739542857142855,-18.12232930839587
233.0,1.6641,1.6172314285714282,-18.12232930839587
234.0,2.0456,1.7261257142857143,-18.12232930839587
235.0,1.0556,1.208145714285714,-18.12232930839587
236.0,1.0442,1.3536885714285705,-18.12232930839587
237.0,2.5818,2.263928571428571,-18.12232930839587
238.0,2.6281,2.5941057142857145,-18.12232930839587
239.0,1.8513,1.8337114285714282,-18.12232930839587
240.0,1.3162,1.6237171428571422,-18.12232930839587
241.0,2.2928,2.0861599999999996,-18.12232930839587
242.0,2.4634,2.3317428571428573,-18.12232930839587
243.0,1.9211,2.101391428571428,-18.12232930839587
244.0,2.295,2.4883114285714276,-18.12232930839587
245.0,3.1108,2.510757142857143,-18.12232930839587
246.0,1.6389,2.101491428571428,-18.12232930839587
247.0,2.1502,2.406554285714285,-18.12232930839587
248.0,3.5187,2.7082628571428575,-18.12232930839587
249.0,1.6276,2.233848571428571,-18.12232930839587
250.0,1.8152,1.7293399999999992,-18.12232930839587
251.0,2.3469,2.205668571428571,-18.12232930839587
252.0,2.4898,2.779077142857143,-18.12232930839587
253.0,3.1587,2.6666742857142856,-18.12232930839587
254.0,1.8935,2.29616,-18.12232930839587
255.0,1.9744,1.8593542857142853,-18.12232930839587
256.0,1.9839,1.8974742857142852,-18.12232930839587
257.0,1.8467,2.1070571428571423,-18.12232930839587
258.0,2.4958,2.230688285714286,-18.12232930839587
259.0,1.8267,1.7818954285714288,-18.12232930839587
260.0,0.82787,1.1027574285714283,-18.12232930839587
261.0,1.0105,0.7305417142857139,-18.12232930839587
262.0,0.67876,0.9774974285714283,-18.12232930839587
263.0,1.403,1.2134591428571428,-18.12232930839587
264.0,1.2683,1.1880500000000003,-18.12232930839587
265.0,0.57105,0.7902068571428572,-18.12232930839587
266.0,0.54389,0.19975399999999965,-18.12232930839587
267.0,-0.13737,0.3499611428571423,-18.12232930839587
268.0,1.218,0.9527082857142852,-18.12232930839587
269.0,1.6152,1.5177231428571432,-18.12232930839587
270.0,1.1545,1.2873742857142856,-18.12232930839587
271.0,1.0734,1.0235742857142853,-18.12232930839587
272.0,1.0592,1.2362977142857143,-18.12232930839587
273.0,1.3805,0.9757742857142859,-18.12232930839587
274.0,0.23976,0.5800542857142855,-18.12232930839587
275.0,0.56124,0.5038799999999992,-18.12232930839587
276.0,1.2991,1.4910485714285713,-18.12232930839587
277.0,2.0767,1.3980622857142861,-18.12232930839587
278.0,0.278,1.0428542857142855,-18.12232930839587
279.0,1.2044,0.8325628571428566,-18.12232930839587
280.0,1.234,1.279534857142857,-18.12232930839587
281.0,1.083,1.0964957142857141,-18.12232930839587
282.0,0.93636,0.9017485714285711,-18.12232930839587
283.0,0.82159,0.9354871428571425,-18.12232930839587
284.0,1.17,1.0384971428571426,-18.12232930839587
285.0,1.0841,1.2211288571428571,-18.12232930839587
286.0,1.2006,1.023575142857143,-18.12232930839587
287.0,0.55754,0.6410385714285715,-18.12232930839587
288.0,0.25825,0.3033065714285712,-18.12232930839587
289.0,0.43191,0.3945951428571426,-18.12232930839587
290.0,0.68204,0.7699605714285713,-18.12232930839587
291.0,1.0475,0.8102882857142857,-18.12232930839587
292.0,0.54141,0.7578591428571426,-18.12232930839587
293.0,0.94436,0.999663714285714,-18.12232930839587
294.0,1.5117,1.198518,-18.12232930839587
295.0,0.85357,1.1975877142857143,-18.12232930839587
296.0,1.2339,0.9331971428571426,-18.12232930839587
297.0,0.90308,1.3210374285714286,-18.12232930839587
298.0,1.6197,0.9140177142857141,-18.12232930839587
299.0,0.26618,1.1820748571428568,-18.12232930839587
300.0,1.9579,1.2242971428571425,-18.12232930839587
301.0,1.1248,1.4009757142857147,-18.12232930839587
302.0,0.75552,0.7126002857142855,-18.12232930839587
303.0,0.61665,0.7505142857142856,-18.12232930839587
304.0,0.97551,0.6952671428571426,-18.12232930839587
305.0,0.53767,0.9175111428571427,-18.12232930839587
306.0,1.2782,0.8911819999999997,-18.12232930839587
307.0,0.74069,1.0348905714285714,-18.12232930839587
308.0,0.98394,0.748753714285714,-18.12232930839587
309.0,0.63441,0.8500765714285713,-18.12232930839587
310.0,1.0624,0.9625754285714285,-18.12232930839587
311.0,1.1221,1.0077117142857142,-18.12232930839587
312.0,0.83232,1.2312384,-18.12232930839587
313.0,1.5464,0.7969578285714284,-18.12232930839587
314.0,-0.036368,0.7879281142857137,-18.12232930839587
315.0,1.5268,1.215153828571428,-18.12232930839587
316.0,2.0619,1.778491542857143,-18.12232930839587
317.0,1.0308,1.4034857142857142,-18.12232930839587
318.0,1.2018,1.0663731428571426,-18.12232930839587
319.0,0.9952,0.8434359999999999,-18.12232930839587
320.0,0.41128,0.7907405714285711,-18.12232930839587
321.0,1.2209,0.7083062857142852,-18.12232930839587
322.0,0.76788,1.531776,-18.12232930839587
323.0,2.3763,1.3596514285714285,-18.12232930839587
324.0,0.45812,1.375080285714286,-18.12232930839587
325.0,1.2862,0.6691334285714283,-18.12232930839587
326.0,0.43553,0.7583934285714286,-18.12232930839587
327.0,0.68021,0.6590497142857139,-18.12232930839587
328.0,1.0276,0.9258348571428573,-18.12232930839587
329.0,0.73193,0.599001714285714,-18.12232930839587
330.0,0.23469,0.6730825714285709,-18.12232930839587
331.0,1.5282,1.207267714285714,-18.12232930839587
332.0,1.4902,1.375606,-18.12232930839587
333.0,0.74264,1.0843519999999998,-18.12232930839587
334.0,1.2444,0.9756462857142856,-18.12232930839587
335.0,0.96772,1.1203342857142857,-18.12232930839587
336.0,1.0203,0.9014391428571428,-18.12232930839587
337.0,0.72934,0.8102062857142855,-18.12232930839587
338.0,0.80875,0.8150294285714282,-18.12232930839587
339.0,1.029,0.9234737142857139,-18.12232930839587
340.0,1.0873,1.3466928571428567,-18.12232930839587
341.0,1.912,1.573,-18.12232930839587
342.0,1.4052,1.7052471428571432,-18.12232930839587
343.0,1.424,0.9471799999999997,-18.12232930839587
344.0,0.32495,1.1797528571428568,-18.12232930839587
345.0,2.0275,1.0625114285714283,-18.12232930839587
346.0,0.4784,1.1355294285714288,-18.12232930839587
347.0,0.8826,0.580016571428571,-18.12232930839587
348.0,0.77854,0.9264022857142854,-18.12232930839587
349.0,1.2348,1.2433508571428569,-18.12232930839587
350.0,1.5949,1.4679185714285714,-18.12232930839587
351.0,1.1026,1.036474857142857,-18.12232930839587
352.0,0.48311,0.8086819999999997,-18.12232930839587
353.0,1.2331,0.8725291428571424,-18.12232930839587
354.0,1.0509,1.414284857142857,-18.12232930839587
355.0,1.8415,1.4965514285714283,-18.12232930839587
356.0,1.2704,1.4298457142857144,-18.12232930839587
357.0,1.0275,0.963025714285714,-18.12232930839587
358.0,0.9425,1.1299999999999997,-18.12232930839587
359.0,1.5973,1.3956485714285713,-18.12232930839587
360.0,1.3863,1.473166285714286,-18.12232930839587
361.0,1.0565,0.9269728571428572,-18.12232930839587
362.0,0.34146,0.4956942857142855,-18.12232930839587
363.0,0.48589,0.5023342857142854,-18.12232930839587
364.0,0.9351,0.7967314285714283,-18.12232930839587
365.0,0.94255,1.0636051428571425,-18.12232930839587
366.0,1.376,1.3786142857142856,-18.12232930839587
367.0,1.6909,1.633612,-18.12232930839587
368.0,1.3122,1.224064285714286,-18.12232930839587
369.0,0.33321,0.3791391428571428,-18.12232930839587
370.0,-0.12451,0.06803428571428534,-18.12232930839587
371.0,0.52476,0.3606557142857141,-18.12232930839587
372.0,0.62039,0.6102860000000001,-18.12232930839587
373.0,0.4163,0.4404525714285714,-18.12232930839587
374.0,0.28429,0.3940822857142859,-18.12232930839587
375.0,0.31438,-0.0444525714285714,-18.12232930839587
376.0,-0.68432,-0.13460171428571435,-18.12232930839587
377.0,0.28368,-0.17224457142857152,-18.12232930839587
378.0,-0.19951,-0.06322428571428565,-18.12232930839587
379.0,-0.23266,-0.02763931428571445,-18.12232930839587
380.0,0.49546,0.0943923999999999,-18.12232930839587
381.0,-0.095828,0.2846515428571427,-18.12232930839587
382.0,0.59192,0.40994068571428544,-18.12232930839587
383.0,0.71822,0.7922992571428573,-18.12232930839587
384.0,0.56568,0.21754971428571412,-18.12232930839587
385.0,-0.44735,0.2773925714285711,-18.12232930839587
386.0,1.159,0.5049985428571427,-18.12232930839587
387.0,0.40927,0.5924764000000002,-18.12232930839587
388.0,-0.041983,0.14569425714285703,-18.12232930839587
389.0,0.32239,0.047436485714285694,-18.12232930839587
390.0,-0.17003,0.031517028571428615,-18.12232930839587
391.0,0.016129,-0.0636703142857144,-18.12232930839587
392.0,0.064857,0.17414682857142888,-18.12232930839587
393.0,0.091136,-0.2486874571428568,-18.12232930839587
394.0,-1.0651,-0.7229022571428574,-18.12232930839587
395.0,-0.59931,-0.5144019428571431,-18.12232930839587
396.0,0.30074,-0.18268428571428563,-18.12232930839587
397.0,-0.54331,0.013896285714285833,-18.12232930839587
398.0,0.33013,-0.14170228571428603,-18.12232930839587
399.0,-0.11809,0.28121171428571434,-18.12232930839587
400.0,0.57759,0.2685265714285714,-18.12232930839587
401.0,0.22421,0.3280588571428571,-18.12232930839587
402.0,0.23455,0.396868857142857,-18.12232930839587
403.0,0.80982,0.5299482857142858,-18.12232930839587
404.0,0.25751,0.39851857142857144,-18.12232930839587
405.0,0.15028,0.24358428571428564,-18.12232930839587
406.0,0.41569,0.129142857142857,-18.12232930839587
407.0,-0.10725,0.4297294285714288,-18.12232930839587
408.0,0.76352,0.049236285714286177,-18.12232930839587
409.0,-1.0547,-0.7332002857142856,-18.12232930839587
410.0,-1.3113,-0.9401614285714294,-18.12232930839587
411.0,0.4935,0.06668074285714284,-18.12232930839587
412.0,0.52953,0.5464904571428576,-18.12232930839587
413.0,-0.053822,0.041499314285714434,-18.12232930839587
414.0,-0.30504,-0.28202554285714276,-18.12232930839587
415.0,-0.38469,-0.5596164000000001,-18.12232930839587
416.0,-0.72184,-0.37260228571428594,-18.12232930839587
417.0,0.29525,0.02678342857142854,-18.12232930839587
418.0,0.20388,0.12992914285714308,-18.12232930839587
419.0,-0.32654,0.0011954285714285834,-18.12232930839587
420.0,0.23616,-0.1250571428571428,-18.12232930839587
421.0,-0.39943,-0.2050248571428571,-18.12232930839587
422.0,-0.31052,-0.24714457142857166,-18.12232930839587
423.0,0.15762,-0.010451142857142777,-18.12232930839587
424.0,-0.07966,-0.05566857142857148,-18.12232930839587
425.0,-0.14618,0.08230522857142847,-18.12232930839587
426.0,0.55434,0.21276831428571436,-18.12232930839587
427.0,-0.047481,0.10033002857142853,-18.12232930839587
428.0,-0.036021,0.18841731428571412,-18.12232930839587
429.0,0.77988,0.4390497428571432,-18.12232930839587
430.0,-0.027065,-0.11282634285714277,-18.12232930839587
431.0,-0.90779,-0.20984771428571442,-18.12232930839587
432.0,0.68732,-0.2531724571428571,-18.12232930839587
433.0,-0.83478,-0.12517199142857122,-18.12232930839587
434.0,-0.094723,-0.3884125565714289,-18.12232930839587
435.0,0.0080979,0.02705546914285722,-18.12232930839587
436.0,0.00066776,0.040814449142857034,-18.12232930839587
437.0,0.1888,0.30320055485714303,-18.12232930839587
438.0,0.40993,-0.06726609371428563,-18.12232930839587
439.0,-0.83318,-0.054110857142857155,-18.12232930839587
440.0,0.52952,-0.2172648571428572,-18.12232930839587
441.0,-0.52106,-0.1257517142857141,-18.12232930839587
442.0,-0.29152,-0.2598838000000003,-18.12232930839587
443.0,0.29961,0.14244805714285738,-18.12232930839587
444.0,-0.035289,-0.22381294285714287,-18.12232930839587
445.0,-0.75028,-0.14977908571428616,-18.12232930839587
446.0,0.90002,0.43137791428571437,-18.12232930839587
447.0,0.65515,0.5526648571428575,-18.12232930839587
448.0,-0.27786,0.22325742857142855,-18.12232930839587
449.0,0.50368,-0.04578028571428572,-18.12232930839587
450.0,-0.44391,-0.07471919999999993,-18.12232930839587
451.0,-0.15394,-0.22869434285714302,-18.12232930839587
452.0,0.033054,-0.2136397714285716,-18.12232930839587
453.0,-0.35133,0.23680551428571417,-18.12232930839587
454.0,1.1026,0.39616342857142867,-18.12232930839587
455.0,-0.057045,0.38654734285714326,-18.12232930839587
456.0,-0.040394,-0.18549937142857154,-18.12232930839587
457.0,-0.23282,-0.2803032285714287,-18.12232930839587
458.0,-0.3268,-0.05667511428571445,-18.12232930839587
459.0,0.53916,0.23934154285714307,-18.12232930839587
460.0,0.075097,0.09992654285714317,-18.12232930839587
461.0,-0.51107,-0.3572816000000001,-18.12232930839587
462.0,-0.3011,-0.3618848857142858,-18.12232930839587
463.0,-0.17095,-0.30454942857142875,-18.12232930839587
464.0,-0.28742,0.022105428571428276,-18.12232930839587
465.0,0.74135,0.5333308571428572,-18.12232930839587
466.0,0.69609,0.6541980000000006,-18.12232930839587
467.0,-0.21558,-0.37063791428571413,-18.12232930839587
468.0,-1.2973,-0.743422342857143,-18.12232930839587
469.0,-0.043701,-0.6024899142857145,-18.12232930839587
470.0,-0.41132,0.004807085714285987,-18.12232930839587
471.0,0.16251,-0.22315277142857132,-18.12232930839587
472.0,-0.61436,-0.4319780000000001,-18.12232930839587
473.0,-0.53468,-0.3528251428571433,-18.12232930839587
474.0,0.48101,0.21077771428571423,-18.12232930839587
475.0,0.39053,0.5541414285714289,-18.12232930839587
476.0,0.30441,0.03168171428571434,-18.12232930839587
477.0,-0.57562,-0.1641950285714287,-18.12232930839587
478.0,0.134,-0.0782184571428571,-18.12232930839587
479.0,0.016872,-0.2456495999999999,-18.12232930839587
480.0,-0.86752,-0.284219028571429,-18.12232930839587
481.0,0.60306,0.29084297142857146,-18.12232930839587
482.0,0.74567,0.4920260000000005,-18.12232930839587
483.0,-0.4801,-0.09848371428571434,-18.12232930839587
484.0,-0.15548,-0.23390094285714313,-18.12232930839587
485.0,0.18611,0.11850062857142885,-18.12232930839587
486.0,-0.073839,-0.24919808571428564,-18.12232930839587
487.0,-0.76506,-0.3489956571428575,-18.12232930839587
488.0,0.32857,0.09383954285714266,-18.12232930839587
489.0,0.56909,0.3923774857142857,-18.12232930839587
490.0,0.057061,0.572857342857143,-18.12232930839587
491.0,0.95469,0.2702600571428574,-18.12232930839587
492.0,-0.59344,-0.09425037142857118,-18.12232930839587
493.0,-0.45773,-0.6643442857142863,-18.12232930839587
494.0,-0.33246,-0.1822114285714289,-18.12232930839587
495.0,0.49859,0.5099870428571429,-18.12232930839587
496.0,0.99874,0.6603801142857145,-18.12232930839587
497.0,-0.0016555,0.4009805857142859,-18.12232930839587
498.0,0.27529,0.0776179428571429,-18.12232930839587
499.0,-0.089958,-0.18096827142857125,-18.12232930839587
500.0,-0.71076,-0.5588847428571433,-18.12232930839587
501.0,-0.13869,0.11560097142857106,-18.12232930839587
502.0,1.3028,0.7757977142857145,-18.12232930839587
503.0,0.32353,0.48162400000000016,-18.12232930839587
504.0,-0.21832,0.11152742857142822,-18.12232930839587
505.0,0.691,0.26900714285714267,-18.12232930839587
506.0,0.21702,0.5878680000000004,-18.12232930839587
507.0,0.44852,-0.027952857142857,-18.12232930839587
508.0,-0.85228,-0.3995402285714286,-18.12232930839587
509.0,-0.36431,-0.5942245142857148,-18.12232930839587
510.0,-0.048464,0.20060988571428567,-18.12232930839587
511.0,0.8167,0.45612845714285744,-18.12232930839587
512.0,0.046762,0.19685645714285735,-18.12232930839587
513.0,-0.33603,-0.20552845714285722,-18.12232930839587
514.0,-0.06053,-0.2919964571428572,-18.12232930839587
515.0,-0.37811,-0.1249062285714286,-18.12232930839587
516.0,0.1603,-0.05120651428571442,-18.12232930839587
517.0,0.049726,0.23757091428571447,-18.12232930839587
518.0,0.25277,-0.08816422857142867,-18.12232930839587
519.0,-0.45949,0.14553320000000008,-18.12232930839587
520.0,0.66159,-0.08212114285714278,-18.12232930839587
521.0,-0.69395,-0.09195457142857115,-18.12232930839587
522.0,-0.15944,-0.5441300000000004,-18.12232930839587
523.0,-0.39149,-0.02124799999999999,-18.12232930839587
524.0,0.44134,0.05411371428571433,-18.12232930839587
525.0,-0.149,0.018514000000000017,-18.12232930839587
